sample,phase,active_joint,read_start_s,position_read_end_s,velocity_read_end_s,write_start_s,write_end_s,left_hip_yaw_target_rad,left_hip_roll_target_rad,left_hip_pitch_target_rad,left_knee_target_rad,left_ankle_target_rad,neck_pitch_target_rad,head_pitch_target_rad,head_yaw_target_rad,head_roll_target_rad,right_hip_yaw_target_rad,right_hip_roll_target_rad,right_hip_pitch_target_rad,right_knee_target_rad,right_ankle_target_rad,left_hip_yaw_actual_rad,left_hip_roll_actual_rad,left_hip_pitch_actual_rad,left_knee_actual_rad,left_ankle_actual_rad,neck_pitch_actual_rad,head_pitch_actual_rad,head_yaw_actual_rad,head_roll_actual_rad,right_hip_yaw_actual_rad,right_hip_roll_actual_rad,right_hip_pitch_actual_rad,right_knee_actual_rad,right_ankle_actual_rad,left_hip_yaw_velocity_rad_s,left_hip_roll_velocity_rad_s,left_hip_pitch_velocity_rad_s,left_knee_velocity_rad_s,left_ankle_velocity_rad_s,neck_pitch_velocity_rad_s,head_pitch_velocity_rad_s,head_yaw_velocity_rad_s,head_roll_velocity_rad_s,right_hip_yaw_velocity_rad_s,right_hip_roll_velocity_rad_s,right_hip_pitch_velocity_rad_s,right_knee_velocity_rad_s,right_ankle_velocity_rad_s
845,step,left_hip_pitch,16.900470225999925,16.902493435999986,16.90447957299989,16.904505386999972,16.904701880999937,0.0024434609527920616,0.12217304763960307,-0.04398229715025711,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,-0.03150755632162755,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1334563285460506,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
846,step,left_hip_pitch,16.920468463999896,16.922492433000116,16.924472182000045,16.924495718000117,16.924692897000114,0.0024434609527920616,0.12217304763960307,-0.04398229715025711,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,-0.03150755632162755,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1334563285460506,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
847,step,left_hip_pitch,16.940470590999894,16.942503375000115,16.94449553000004,16.944524252000065,16.94472848600003,0.0024434609527920616,0.12217304763960307,-0.04398229715025711,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,-0.03150755632162755,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1334563285460506,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
848,step,left_hip_pitch,16.960467921999907,16.96250127999997,16.9644886210001,16.9645149160001,16.96471485400002,0.0024434609527920616,0.12217304763960307,-0.04398229715025711,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,-0.03150755632162755,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1334563285460506,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
849,step,left_hip_pitch,16.980467623000095,16.982483055000102,16.984473378000075,16.984498672999962,16.984692833000054,0.0024434609527920616,0.12217304763960307,-0.04398229715025711,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,-0.03150755632162755,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1334563285460506,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
850,step,left_hip_pitch,17.00047023100001,17.002506477999987,17.004501411000092,17.004528744000027,17.00473160699994,0.0024434609527920616,0.12217304763960307,-0.04398229715025711,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,-0.03150755632162755,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1334563285460506,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
851,step,left_hip_pitch,17.020467969000038,17.022504531000095,17.024522630000092,17.024547703000053,17.02474367800005,0.0024434609527920616,0.12217304763960307,-0.04398229715025711,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,-0.03150755632162755,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1334563285460506,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
852,step,left_hip_pitch,17.040468652000072,17.04248586199992,17.04447873999993,17.04450305399996,17.044698418000053,0.0024434609527920616,0.12217304763960307,-0.04398229715025711,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,-0.03150755632162755,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1334563285460506,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
853,step,left_hip_pitch,17.060467686000038,17.06249419300002,17.064480941000056,17.064508014000012,17.064705452,0.0024434609527920616,0.12217304763960307,-0.04398229715025711,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,-0.03150755632162755,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1334563285460506,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
854,step,left_hip_pitch,17.08046877600009,17.082491208999954,17.084484771000007,17.084510381999962,17.084704838000107,0.0024434609527920616,0.12217304763960307,-0.04398229715025711,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,-0.03150755632162755,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1334563285460506,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
855,step,left_hip_pitch,17.100468310999986,17.10248991000003,17.104489545999968,17.104515601000003,17.104716854000117,0.0024434609527920616,0.12217304763960307,-0.04398229715025711,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,-0.03150755632162755,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1334563285460506,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
856,step,left_hip_pitch,17.120468197000037,17.12247566699989,17.12447247,17.124496580999903,17.12469279600009,0.0024434609527920616,0.12217304763960307,-0.04398229715025711,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,-0.03150755632162755,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1334563285460506,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
857,step,left_hip_pitch,17.14046819400005,17.142478831000062,17.144476523000094,17.144501780999917,17.144697367999925,0.0024434609527920616,0.12217304763960307,-0.04398229715025711,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,-0.03150755632162755,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1334563285460506,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
858,baseline,left_hip_pitch,17.160477265000054,17.16250280899999,17.164495594000073,17.16450533400007,17.16470110599994,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,-0.03150755632162755,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1334563285460506,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
859,baseline,left_hip_pitch,17.180554648999987,17.18256967399998,17.18455836699991,17.184568607000074,17.184763174999944,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,-0.03150755632162755,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1334563285460506,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
860,baseline,left_hip_pitch,17.200556460999906,17.202570134000098,17.204567679000093,17.204577585999914,17.204776634999916,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,-0.03150755632162755,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1334563285460506,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
861,baseline,left_hip_pitch,17.220555884000078,17.22257255799991,17.22456575000001,17.224574472000086,17.2247719290001,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,-0.03150755632162755,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1334563285460506,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
862,baseline,left_hip_pitch,17.24055830799989,17.242582591999962,17.24458348799999,17.244594116999906,17.24479816600001,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,-0.02997357553374219,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1334563285460506,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,0.07671776931843206,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
863,baseline,left_hip_pitch,17.260555378999925,17.26257399699989,17.26456350400008,17.264572355999917,17.264771811999935,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,-0.02843959474585639,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1334563285460506,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
864,baseline,left_hip_pitch,17.28055598800006,17.282582567999953,17.28456835299994,17.284577760000047,17.284775198000034,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,-0.026905613957970587,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1334563285460506,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,0.15343553863686413,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
865,baseline,left_hip_pitch,17.30055518900008,17.302569436000113,17.304562239999996,17.304570998999907,17.30477206599994,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,-0.022303671594313623,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1334563285460506,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,0.2301533079552962,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
866,baseline,left_hip_pitch,17.32055551899998,17.32256656300001,17.324553071000082,17.32456223700001,17.324759748999895,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.002863430804053227,0.11868375267409226,-0.0161677484427713,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1334563285460506,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.07671776931843206,-0.0,0.30687107727372825,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
867,baseline,left_hip_pitch,17.340554369000074,17.342576449000035,17.344569381999918,17.344578697000088,17.34477726399996,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.002863430804053227,0.11868375267409226,-0.010031825291228536,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1334563285460506,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,0.2301533079552962,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
868,baseline,left_hip_pitch,17.36055512500002,17.362568039000053,17.364569157999995,17.364579231000107,17.364774205999993,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.002863430804053227,0.11868375267409226,-0.002361921351800411,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1334563285460506,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,0.3835888465921603,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
869,baseline,left_hip_pitch,17.3805543630001,17.382562704000065,17.384554154999933,17.384563654999965,17.384762185,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.002863430804053227,0.11868375267409226,0.0007060402239707497,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1334563285460506,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,0.2301533079552962,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
870,baseline,left_hip_pitch,17.400555304999898,17.402591941000082,17.404577503999917,17.404586206999966,17.40478416399992,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,0.0007060402239707497,-0.12732040539450828,-0.07823302018216749,-0.21015536794033274,-0.1334563285460506,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,-0.07671776931843206,-0.0,-0.0,0.07671776931843206,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
871,baseline,left_hip_pitch,17.42055524700004,17.42257401300003,17.424570982999967,17.424580520000063,17.424777161000065,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,0.0007060402239707497,-0.12732040539450828,-0.07823302018216749,-0.21015536794033274,-0.1334563285460506,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
872,baseline,left_hip_pitch,17.44055518899995,17.442559085000084,17.444536092999897,17.44454598199991,17.44474249399991,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,0.0007060402239707497,-0.12732040539450828,-0.07823302018216749,-0.21015536794033274,-0.1334563285460506,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
873,baseline,left_hip_pitch,17.460556873000087,17.46258641700001,17.464578720999953,17.464591091000102,17.46479588000011,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,-0.0008279405639146087,-0.12732040539450828,-0.07823302018216749,-0.21015536794033274,-0.1334563285460506,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
874,baseline,left_hip_pitch,17.480556299,17.48256237999999,17.48454040599995,17.48455099900002,17.484752787999923,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.004397411591939029,0.11868375267409226,-0.0038959021396862137,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1334563285460506,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.2301533079552962,-0.07671776931843206,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
875,baseline,left_hip_pitch,17.500555520000034,17.502564341999914,17.504582607999964,17.504592034000098,17.504785842000047,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.002863430804053227,0.11868375267409226,-0.005429882927571572,-0.13038836697027945,-0.07823302018216749,-0.21015536794033274,-0.1334563285460506,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.07671776931843206,-0.0,-0.07671776931843206,-0.07671776931843206,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
876,baseline,left_hip_pitch,17.520555242,17.52256537800008,17.52454507199991,17.524555423000038,17.524751045999892,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.002863430804053227,0.11868375267409226,-0.005429882927571572,-0.13192234775816525,-0.07823302018216749,-0.21015536794033274,-0.1334563285460506,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.07671776931843206,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
877,baseline,left_hip_pitch,17.540555037000104,17.542561581999962,17.544537256000012,17.544546738000008,17.544745508999995,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.002863430804053227,0.11868375267409226,-0.005429882927571572,-0.13192234775816525,-0.07823302018216749,-0.21015536794033274,-0.1334563285460506,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
878,baseline,left_hip_pitch,17.560555518,17.56256578400007,17.56454260700002,17.56455290300005,17.564752951999935,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.002863430804053227,0.11868375267409226,-0.005429882927571572,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1334563285460506,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,-0.0,0.15343553863686413,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
879,baseline,left_hip_pitch,17.58055488800005,17.582559320999962,17.584543996000093,17.58455321800011,17.584747007000033,0.0024434609527920616,0.12217304763960307,0.008377580409572781,-0.13962634015954636,-0.07906341511534314,-0.20786871391252465,-0.14189526818713902,0.0,0.0,0.0041887902047863905,0.12217304763960307,0.011693705988362009,-0.13962634015954636,-0.05619960191421741,-0.002863430804053227,0.11868375267409226,-0.0008279405639146087,-0.12885438618239364,-0.07823302018216749,-0.21015536794033274,-0.1334563285460506,-0.0053314354494515825,0.012999975850401316,0.004976915445140277,0.11117747335203901,0.018578211764392796,-0.12847941310091077,-0.05696181992348685,0.0,-0.0,0.15343553863686413,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
