sample,position_read_start_s,position_read_end_s,velocity_read_end_s,write_start_s,write_end_s,telemetry_start_s,telemetry_end_s,joint,servo_id,valid,status,voltage_V,temperature_raw,load_word_raw,current_word_raw,moving_raw,feedback_position_word_raw,feedback_speed_word_raw,left_hip_yaw_target_rad,left_hip_roll_target_rad,left_hip_pitch_target_rad,left_knee_target_rad,left_ankle_target_rad,neck_pitch_target_rad,head_pitch_target_rad,head_yaw_target_rad,head_roll_target_rad,right_hip_yaw_target_rad,right_hip_roll_target_rad,right_hip_pitch_target_rad,right_knee_target_rad,right_ankle_target_rad,left_hip_yaw_actual_rad,left_hip_roll_actual_rad,left_hip_pitch_actual_rad,left_knee_actual_rad,left_ankle_actual_rad,neck_pitch_actual_rad,head_pitch_actual_rad,head_yaw_actual_rad,head_roll_actual_rad,right_hip_yaw_actual_rad,right_hip_roll_actual_rad,right_hip_pitch_actual_rad,right_knee_actual_rad,right_ankle_actual_rad,left_hip_yaw_velocity_rad_s,left_hip_roll_velocity_rad_s,left_hip_pitch_velocity_rad_s,left_knee_velocity_rad_s,left_ankle_velocity_rad_s,neck_pitch_velocity_rad_s,head_pitch_velocity_rad_s,head_yaw_velocity_rad_s,head_roll_velocity_rad_s,right_hip_yaw_velocity_rad_s,right_hip_roll_velocity_rad_s,right_hip_pitch_velocity_rad_s,right_knee_velocity_rad_s,right_ankle_velocity_rad_s
510,36.823654182,36.82561575599999,36.82759351499999,36.82857538499999,36.82873642199999,36.828741347999994,36.829725921999994,left_hip_pitch,22,1,0,6.7,28,94,1,1,1572,32918,-0.040763711323961616,0.02721969038248062,0.3484934251755476,-0.19863532483577728,-0.10266311094164848,-0.017212554812431335,-0.0393805205821991,0.15406543016433716,0.09810777753591537,0.02705810870975256,0.10826011281460524,-0.17620113026350737,0.0,0.11135917901992798,-0.07342654704679259,0.07266432903752307,0.32897792883149785,-0.23163109897073175,-0.04601942363656919,-0.0015339807878858025,-0.05522330836388312,0.09130935418734376,0.06975726500217024,0.03872449277862438,0.11117747335203901,-0.10567423205434433,-0.019566777161030342,0.07649450862256375,0.30687107727372825,-0.30687107727372825,0.2301533079552962,0.4603066159105924,-0.6137421545474565,-0.0,-0.0,0.3835888465921603,0.15343553863686413,-0.0,-0.07671776931843206,-0.5370243852290244,0.2301533079552962,0.15343553863686413
511,36.843737311,36.845704478,36.847615811,36.848612941,36.84877251499999,36.84877766299999,36.849752495999994,right_hip_pitch,12,1,0,6.6,28,241,4,1,2027,33168,-0.033740700921043754,0.021434344351291656,0.3490658503988659,-0.1958729773759842,-0.10151052102446556,-0.020021095871925354,-0.03650157153606415,0.1640627682209015,0.10196761041879654,0.024475459940731525,0.10239623114466667,-0.18418654333800077,0.0,0.11748054623603821,-0.06729062389525027,0.06499442509809494,0.33204589040726945,-0.22396119503130363,-0.05675728915176892,-0.0015339807878858025,-0.053689327575997314,0.09897925812677233,0.0743592073658272,0.03872449277862438,0.11117747335203901,-0.11794607835742942,-0.016498815585258737,0.08109645098622072,0.30687107727372825,-0.30687107727372825,0.2301533079552962,0.30687107727372825,-0.5370243852290244,-0.0,0.07671776931843206,0.3835888465921603,0.2301533079552962,-0.0,0.0,-0.6137421545474565,0.15343553863686413,0.15343553863686413
512,36.863793163,36.865765219,36.867668144999996,36.86865062599999,36.86880819999999,36.868813607999996,36.869781089,left_knee,23,1,0,6.8,27,101,1,1,2189,33018,-0.03081804304383695,0.017554156482219696,0.34187441878020763,-0.19284631311893463,-0.10510111227631569,-0.022820860147476196,-0.032354146242141724,0.16955244541168213,0.10167196393013,0.024414326064288616,0.09996571019291878,-0.1907136393710971,0.0,0.1243772953748703,-0.061154700743707505,0.05732452115866682,0.3351138519830406,-0.21782527187976086,-0.0659611738790824,-0.003067961575771161,-0.04908738521234035,0.10664916206620045,0.07896114972948416,0.03872449277862438,0.11117747335203901,-0.12868394387262871,-0.013430854009487576,0.08416441256199232,0.30687107727372825,-0.4603066159105924,0.07671776931843206,0.3835888465921603,-0.5370243852290244,-0.07671776931843206,0.15343553863686413,0.4603066159105924,0.2301533079552962,-0.0,0.0,-0.5370243852290244,0.2301533079552962,0.15343553863686413
513,36.88385142199999,36.88584710799999,36.887753755999995,36.888749996,36.888909274,36.88891395899999,36.889882588999996,right_knee,13,1,0,6.7,28,1077,1,1,2063,50,-0.02659855759702623,0.014776401221752167,0.32720249705016613,-0.1890353411436081,-0.10457824543118477,-0.0249672532081604,-0.03124105930328369,0.1778232455253601,0.10150044411420822,0.020209799520671368,0.09471844509243965,-0.1942107928916812,0.0,0.1358933001756668,-0.05501877759216518,0.05118859800712405,0.3366478327709264,-0.21322332951610434,-0.07516505860639633,-0.003067961575771161,-0.04601942363656919,0.11431906600562858,0.08202911130525532,0.03872449277862438,0.11117747335203901,-0.13788782859994264,-0.011896873221601774,0.09030033571353464,0.30687107727372825,-0.30687107727372825,0.15343553863686413,0.2301533079552962,-0.3835888465921603,-0.0,0.15343553863686413,0.3835888465921603,0.2301533079552962,-0.0,0.0,-0.4603066159105924,0.07671776931843206,0.2301533079552962
514,36.903922144999996,36.90589773699999,36.90781771899999,36.908818959,36.90898040399999,36.90898575599999,36.90996369999999,left_ankle,24,1,0,6.7,27,1125,0,1,2102,250,-0.02451900369487703,0.01387808471918106,0.3149031978100538,-0.18292833864688873,-0.10724441334605217,-0.029401510953903198,-0.032149478793144226,0.18308816850185394,0.09915482252836227,0.01979048829525709,0.0913402084261179,-0.19165661465376616,0.0,0.14655286073684692,-0.045814892864851256,0.04505267485558173,0.3366478327709264,-0.20862138715244738,-0.0813009817579391,-0.004601942363656963,-0.04295146206079803,0.1219889699450567,0.08663105366891229,0.03872449277862438,0.11117747335203901,-0.14709171332725657,-0.011896873221601774,0.0949022780771916,0.3835888465921603,-0.2301533079552962,0.07671776931843206,0.2301533079552962,-0.3835888465921603,-0.07671776931843206,0.15343553863686413,0.3835888465921603,0.15343553863686413,-0.0,0.0,-0.5370243852290244,0.07671776931843206,0.30687107727372825
515,36.92399316299999,36.925963495999994,36.927865645,36.928851033,36.929010903999995,36.929015977999995,36.92998216299999,right_ankle,14,1,0,6.7,28,1186,2,1,2149,200,-0.020999360596761107,0.014421917498111725,0.3058128338307142,-0.1772436648607254,-0.10876679047942162,-0.031069278717041016,-0.03181421756744385,0.18798726797103882,0.09691645950078964,0.01676551904529333,0.08682803809642792,-0.19345499109476805,0.0,0.1548488736152649,-0.04121295050119429,0.04198471327981057,0.3366478327709264,-0.20555342557667577,-0.08590292412159606,-0.004601942363656963,-0.03988350048502687,0.12965887388448483,0.08816503445679809,0.03719051199073858,0.1096434925641532,-0.1562955980545705,-0.011896873221601774,0.10103820122873437,0.2301533079552962,-0.2301533079552962,-0.0,0.15343553863686413,-0.2301533079552962,-0.0,0.15343553863686413,0.3835888465921603,0.15343553863686413,-0.07671776931843206,0.0,-0.3835888465921603,0.0,0.30687107727372825
516,36.94404662599999,36.94600806999999,36.94791453299999,36.94888555199999,36.949041644999994,36.949046126,36.950020959,left_hip_pitch,22,1,0,6.7,28,1128,2,1,1568,0,-0.019742648815736175,0.016281403601169586,0.28585454635322094,-0.17026008665561676,-0.10800730809569359,-0.03358586132526398,-0.03424663841724396,0.19314968585968018,0.09388107806444168,0.012745465151965618,0.08225515484809875,-0.1925529045984149,-0.006530005484819412,0.16890165209770203,-0.03814498892542313,0.03738277091615361,0.3366478327709264,-0.2009514832130188,-0.09050486648525302,-0.006135923151542766,-0.03681553890925526,0.1373287778239134,0.08969901524468345,0.032588569627081614,0.10657553098838204,-0.16396550199399862,-0.011896873221601774,0.1087081051681625,0.15343553863686413,-0.2301533079552962,-0.0,0.2301533079552962,-0.2301533079552962,-0.07671776931843206,0.2301533079552962,0.3835888465921603,0.15343553863686413,-0.15343553863686413,-0.15343553863686413,-0.4603066159105924,0.0,0.30687107727372825
517,36.964118162999995,36.966138922,36.968120569999996,36.96910531099999,36.96926360699999,36.969268867,36.970241922,right_hip_pitch,12,1,0,6.7,28,93,0,1,1993,32968,-0.01562685496173799,0.019376441836357117,0.2746379356831312,-0.1620289757847786,-0.1105470098555088,-0.037467315793037415,-0.038339048624038696,0.19923242926597595,0.09304660558700562,0.008922784589231014,0.07687974721193314,-0.19234236609190702,-0.01019122265279293,0.18238745629787445,-0.03507702734965153,0.034314809340382,0.3351138519830406,-0.19788352163724765,-0.09357282806102418,-0.007669903939428124,-0.035281558121369905,0.14499868176334152,0.08969901524468345,0.029520608051310453,0.10197358862472508,-0.17010142514554094,-0.011896873221601774,0.11637800910759062,0.15343553863686413,-0.15343553863686413,-0.0,0.15343553863686413,-0.15343553863686413,-0.0,0.07671776931843206,0.3835888465921603,0.0,-0.15343553863686413,-0.2301533079552962,-0.30687107727372825,0.0,0.3835888465921603
518,36.98419590399999,36.98616694099999,36.988116125999994,36.98909983,36.98925708899999,36.98926225599999,36.990233163,left_knee,23,1,0,6.8,27,132,3,1,2172,32918,-0.013931195950135589,0.023711755871772766,0.2636596839874983,-0.15633880347013474,-0.10892502591013908,-0.038627251982688904,-0.04165814816951752,0.20367033779621124,0.09207183867692947,0.006733140908181667,0.07579158619046211,-0.18771673273295164,-0.01664930023252964,0.19082820415496826,-0.032009065773880366,0.034314809340382,0.33051190961938365,-0.19174759848570533,-0.09664078963679534,-0.007669903939428124,-0.0337475773334841,0.15266858570276964,0.08969901524468345,0.02798662726342465,0.10043960783683928,-0.17316938672131255,-0.011896873221601774,0.12404791304701875,0.2301533079552962,-0.0,-0.07671776931843206,0.2301533079552962,-0.15343553863686413,-0.07671776931843206,0.07671776931843206,0.30687107727372825,0.0,-0.15343553863686413,-0.07671776931843206,-0.2301533079552962,0.0,0.3835888465921603
519,37.004257756,37.00622344099999,37.008119625999996,37.009099459,37.009255404,37.009260348,37.010226441,right_knee,13,1,0,6.7,28,35,0,1,2063,0,-0.016935851192101836,0.03171629458665848,0.2449797224253416,-0.15116732567548752,-0.10410943999886513,-0.04058058559894562,-0.04297615587711334,0.19861172139644623,0.08635864406824112,0.0033625520300120115,0.07999289780855179,-0.18015104066580534,-0.027240173891186714,0.20288047194480896,-0.028941104198109205,0.034314809340382,0.3228420056799555,-0.18714565612204836,-0.09817477042468115,-0.007669903939428124,-0.0337475773334841,0.15880450885431197,0.08969901524468345,0.02185070411188233,0.09737164626106812,-0.1747033675091979,-0.011896873221601774,0.13325179777433266,0.07671776931843206,-0.0,-0.30687107727372825,0.30687107727372825,-0.07671776931843206,-0.0,0.07671776931843206,0.3835888465921603,0.0,-0.2301533079552962,-0.07671776931843206,-0.07671776931843206,0.0,0.3835888465921603
520,37.024329885,37.02635968199999,37.028325847999994,37.029338756,37.02949618199999,37.0295012,37.03049131099999,left_ankle,24,1,0,6.7,27,1062,1,1,2112,0,-0.016207216074690223,0.040042318403720856,0.22722956351935863,-0.14272437244653702,-0.09855039790272713,-0.0411372184753418,-0.04566871374845505,0.19994845986366272,0.08011897653341293,0.0007022961508482695,0.07954241707921028,-0.17254407238215208,-0.040618423372507095,0.21331384778022766,-0.0258731426223376,0.034314809340382,0.3136381209526416,-0.1810097329705056,-0.09817477042468115,-0.007669903939428124,-0.0337475773334841,0.16647441279374053,0.08816503445679809,0.018782742536110723,0.09430368468529651,-0.1777713290849695,-0.011896873221601774,0.14245568250164659,0.15343553863686413,-0.0,-0.3835888465921603,0.2301533079552962,-0.0,-0.0,-0.0,0.3835888465921603,0.0,-0.15343553863686413,-0.30687107727372825,-0.07671776931843206,0.0,0.4603066159105924
521,37.04442019999999,37.046401663,37.048326032999995,37.049316755999996,37.04947412599999,37.049479182,37.05045507,right_ankle,14,1,0,6.7,28,1239,2,1,2183,350,-0.011750194011256099,0.04670660197734833,0.21812213771045208,-0.13444263488054276,-0.09754300490021706,-0.0391470342874527,-0.047911137342453,0.2037486433982849,0.07798901945352554,-0.004202434793114662,0.07650208845734596,-0.16780332755297422,-0.05140453577041626,0.22147145867347717,-0.02433916183445224,0.034314809340382,0.30443423622532767,-0.17487380981896328,-0.09817477042468115,-0.007669903939428124,-0.0322135965455983,0.17261033594528286,0.08816503445679809,0.015714780960339562,0.08970174232164,-0.1777713290849695,-0.011896873221601774,0.15319354801684587,0.07671776931843206,-0.0,-0.4603066159105924,0.3835888465921603,-0.0,-0.0,-0.0,0.30687107727372825,-0.07671776931843206,-0.2301533079552962,-0.07671776931843206,-0.07671776931843206,0.0,0.5370243852290244
522,37.0644832,37.066464069999995,37.068376236999995,37.069413126,37.06956794099999,37.06957271899999,37.070543941,left_hip_pitch,22,1,0,6.7,28,1261,3,1,1598,400,-0.015800114488229156,0.05966784805059433,0.19467277638614178,-0.12436772882938385,-0.09254453703761101,-0.039482638239860535,-0.046980246901512146,0.19635547697544098,0.06832876056432724,-0.0013118875212967396,0.08391467481851578,-0.15632825624197721,-0.06963580846786499,0.2327997386455536,-0.02280518104656644,0.034314809340382,0.2936963707101284,-0.1687378866674205,-0.09817477042468115,-0.007669903939428124,-0.0322135965455983,0.18028023988471098,0.08816503445679809,0.011112838596682599,0.08970174232164,-0.1777713290849695,-0.011896873221601774,0.1623974327441598,0.07671776931843206,-0.0,-0.4603066159105924,0.2301533079552962,-0.0,-0.0,0.07671776931843206,0.3835888465921603,0.0,-0.15343553863686413,-0.15343553863686413,0.0,0.0,0.4603066159105924
523,37.084554495999996,37.08652614399999,37.08843188499999,37.089417495999996,37.08957633,37.089581421999995,37.09054719999999,right_hip_pitch,12,1,0,6.6,28,1093,1,1,1989,0,-0.016920666908845305,0.07562113180756569,0.1699932347983122,-0.11071223765611649,-0.08878184109926224,-0.041764259338378906,-0.04507996886968613,0.1891564130783081,0.056968942284584045,-0.0008092289790511131,0.09035712480545044,-0.13618178199976683,-0.0902908593416214,0.24644091725349426,-0.02127120025868108,0.034314809340382,0.2814245244070433,-0.16260196351587775,-0.09817477042468115,-0.007669903939428124,-0.0322135965455983,0.18334820146048258,0.08816503445679809,0.008044877020911438,0.08816776153375419,-0.1777713290849695,-0.016498815585258737,0.17313529825935953,0.07671776931843206,-0.0,-0.6137421545474565,0.30687107727372825,-0.0,-0.0,-0.0,0.2301533079552962,0.0,-0.15343553863686413,-0.07671776931843206,0.0,-0.07671776931843206,0.5370243852290244
524,37.104628125999994,37.10660682999999,37.108505459,37.109491403999996,37.10968334799999,37.10968833,37.110657403999994,left_knee,23,1,0,6.7,27,162,3,1,2148,32968,-0.021703382721170783,0.09594602137804031,0.14320179633796215,-0.09396740794181824,-0.08561329171061516,-0.04819673299789429,-0.0426773875951767,0.17168456315994263,0.04273570328950882,0.0026858074124902487,0.10159188881516457,-0.10870055388659239,-0.11920420825481415,0.26502615213394165,-0.02127120025868108,0.035848790128267805,0.2691526781039582,-0.15493205957644962,-0.09817477042468115,-0.007669903939428124,-0.0322135965455983,0.18641616303625375,0.08816503445679809,0.008044877020911438,0.08509979995798303,-0.1777713290849695,-0.022634738736801503,0.1838731637745588,0.0,0.07671776931843206,-0.6137421545474565,0.30687107727372825,-0.0,-0.0,-0.0,0.2301533079552962,0.0,-0.07671776931843206,-0.07671776931843206,0.0,-0.2301533079552962,0.4603066159105924
525,37.1246862,37.12665457,37.12856742199999,37.12954577399999,37.129825978,37.12983060699999,37.130792793,right_knee,13,1,0,6.6,28,246,4,1,2048,33068,-0.028512691846117377,0.11149151343852282,0.11969162337481976,-0.07615965604782104,-0.08428889513015747,-0.058001890778541565,-0.039440661668777466,0.1550966054201126,0.030088577419519424,0.003824437502771616,0.11422157101333141,-0.07710808049887419,-0.1538858786225319,0.2792324125766754,-0.02127120025868108,0.04045073249192477,0.2553468510129873,-0.1487961364249073,-0.09817477042468115,-0.007669903939428124,-0.0322135965455983,0.18795014382413955,0.08816503445679809,0.006510896233025636,0.08509979995798303,-0.1747033675091979,-0.03183862346411543,0.19307704850187274,0.0,0.2301533079552962,-0.6137421545474565,0.3835888465921603,-0.0,-0.0,-0.0,0.0,0.0,-0.07671776931843206,-0.07671776931843206,0.07671776931843206,-0.3835888465921603,0.5370243852290244
526,37.14476536699999,37.14672364399999,37.148653347999996,37.149681310999995,37.14983749599999,37.149842478,37.150807588999996,left_ankle,24,1,0,6.6,27,76,0,1,2111,0,-0.03155054314993322,0.12003373634070158,0.10365836136043072,-0.06074455752968788,-0.0819985494017601,-0.06777046620845795,-0.03869670629501343,0.13739822804927826,0.02166573703289032,0.007781835272908211,0.1257368130609393,-0.0505601791664958,-0.1918693631887436,0.28525322675704956,-0.02127120025868108,0.04505267485558173,0.24000704313413107,-0.14112623248547917,-0.09817477042468115,-0.009203884727313927,-0.0322135965455983,0.18795014382413955,0.08509707288102648,0.006510896233025636,0.08509979995798303,-0.17163540593342674,-0.042576488979314715,0.20381491401707202,0.0,0.15343553863686413,-0.6904599238658886,0.3835888465921603,-0.0,-0.07671776931843206,-0.0,0.07671776931843206,0.0,-0.0,0.0,0.2301533079552962,-0.4603066159105924,0.4603066159105924
527,37.164828996,37.16679768099999,37.168697681,37.16975083,37.16990653299999,37.16991175599999,37.170883458999995,right_ankle,14,1,0,6.5,28,1265,3,1,2224,400,-0.037829154869541526,0.12619149638339877,0.0902011077851057,-0.04984331130981445,-0.0764007642865181,-0.07608376443386078,-0.040068939328193665,0.13158778846263885,0.017545662820339203,0.011768096126616001,0.1340398695319891,-0.02568140160292387,-0.22073747217655182,0.28841710090637207,-0.02280518104656644,0.05118859800712405,0.22620121604316018,-0.13192234775816525,-0.09510680884890954,-0.012271846303085088,-0.0322135965455983,0.18641616303625375,0.08049513051736952,0.006510896233025636,0.08356581917009723,-0.16396550199399862,-0.0548483352823998,0.21455277953227175,-0.07671776931843206,0.30687107727372825,-0.6904599238658886,0.3835888465921603,0.15343553863686413,-0.15343553863686413,-0.0,0.0,-0.15343553863686413,-0.0,0.0,0.2301533079552962,-0.5370243852290244,0.6137421545474565
528,37.184884052,37.186854478,37.188762569999994,37.18978919999999,37.18994516299999,37.1899497,37.190916774,left_hip_pitch,22,1,0,6.5,28,1351,2,1,1654,550,-0.041311429580673575,0.1367132905870676,0.0787541251629591,-0.04444851726293564,-0.07101525738835335,-0.08380548655986786,-0.04314438998699188,0.12168630957603455,0.008529900573194027,0.01890630926936865,0.13947937823832035,-0.00680819246917963,-0.24723301827907562,0.2873375415802002,-0.02433916183445224,0.06192646352232378,0.20932742737641813,-0.12118448224296552,-0.09203884727313838,-0.01687378866674205,-0.0322135965455983,0.18641616303625375,0.0743592073658272,0.006510896233025636,0.08203183838221142,-0.1532276364787989,-0.06865416237337069,0.22529064504747104,-0.07671776931843206,0.4603066159105924,-0.7671776931843206,0.5370243852290244,0.07671776931843206,-0.15343553863686413,-0.0,-0.07671776931843206,-0.30687107727372825,-0.0,-0.07671776931843206,0.4603066159105924,-0.6137421545474565,0.5370243852290244
529,37.204955588999994,37.20691819999999,37.208838736999994,37.20987319999999,37.210023478,37.21002821799999,37.21101856999999,right_hip_pitch,12,1,0,6.4,28,1367,6,1,2016,400,-0.04315690859220922,0.1458364874124527,0.0691606979817152,-0.04306994751095772,-0.05689026415348053,-0.09279455244541168,-0.04735364764928818,0.1108865812420845,-0.002072692848742008,0.029833891429007053,0.14617157354950905,0.021159795112907887,-0.2671483904123306,0.27120792865753174,-0.02433916183445224,0.07266432903752307,0.19245363870967608,-0.10891263593988043,-0.09050486648525302,-0.021475731030399015,-0.0322135965455983,0.18028023988471098,0.06668930342639907,0.012646819384568402,0.08816776153375419,-0.13942180938782844,-0.08552795104011274,0.23756249135055613,0.0,0.5370243852290244,-0.8438954625027527,0.5370243852290244,0.15343553863686413,-0.2301533079552962,-0.0,-0.15343553863686413,-0.30687107727372825,0.15343553863686413,0.0,0.6137421545474565,-0.6904599238658886,0.5370243852290244
530,37.225027921999995,37.22700034799999,37.22890447799999,37.229941978,37.230094904,37.23009983,37.23107053299999,left_knee,23,1,0,6.5,27,226,3,1,2110,33118,-0.04841651930473745,0.15144848823547363,0.058993903920054436,-0.04250190779566765,-0.03585099056363106,-0.10183119773864746,-0.04937425255775452,0.10141480714082718,-0.009519931860268116,0.04295106139034033,0.1532901879400015,0.05620893556624651,-0.28252170979976654,0.24103328585624695,-0.027407123410223402,0.0834021945527228,0.17404586925504822,-0.09817477042468115,-0.08743690490948142,-0.026077673394055978,-0.0322135965455983,0.17414431673316866,0.05901939948697095,0.01418080017245376,0.09890562704895348,-0.12408200150897174,-0.10393572049474059,0.24830035686575586,-0.15343553863686413,0.5370243852290244,-0.8438954625027527,0.5370243852290244,0.15343553863686413,-0.2301533079552962,-0.0,-0.2301533079552962,-0.4603066159105924,0.2301533079552962,0.4603066159105924,0.7671776931843206,-0.8438954625027527,0.5370243852290244
531,37.245090033,37.247053625999996,37.248960421999996,37.24996906999999,37.250126552,37.250131255,37.251111959,right_knee,13,1,0,6.5,28,414,6,1,1986,33418,-0.05103465705178678,0.15890813991427422,0.04524349607527256,-0.04622938856482506,-0.01682933419942856,-0.10237684845924377,-0.04915623366832733,0.08980321884155273,-0.020566701889038086,0.0582464886829257,0.15864860638976097,0.0888642119243741,-0.29370634257793427,0.2152547836303711,-0.030475084985994563,0.09260607928003672,0.15717208058830617,-0.08743690490948142,-0.08283496254582445,-0.0322135965455983,-0.0322135965455983,0.1680083935816259,0.05134949554754238,0.015714780960339562,0.10657553098838204,-0.10260627047857272,-0.1238774707372538,0.255970260805184,-0.15343553863686413,0.4603066159105924,-0.8438954625027527,0.6137421545474565,0.15343553863686413,-0.30687107727372825,-0.0,-0.3835888465921603,-0.3835888465921603,0.07671776931843206,0.3835888465921603,0.9973310011396168,-0.9973310011396168,0.4603066159105924
532,37.265158774,37.26718395899999,37.26916258899999,37.270199459,37.270361404,37.270366347999996,37.27139892199999,left_ankle,24,1,0,6.5,27,178,3,1,2098,32918,-0.053191730519756675,0.16685279086232185,0.03479944355785847,-0.0451178252696991,-0.00699271634221077,-0.10460296273231506,-0.0460352823138237,0.08070160448551178,-0.029693089425563812,0.0711522689089179,0.15739890187978745,0.11455582547932863,-0.2990358918905258,0.1987133026123047,-0.03354304656176617,0.10334394479523601,0.14029829192156412,-0.07669903939428213,-0.07823302018216749,-0.038349519697141066,-0.0322135965455983,0.16033848964219777,0.0421456108202289,0.018782742536110723,0.11271145413992437,-0.08266452023605951,-0.14381922097976702,0.26210618395672675,-0.15343553863686413,0.5370243852290244,-0.8438954625027527,0.5370243852290244,0.2301533079552962,-0.2301533079552962,-0.0,-0.30687107727372825,-0.3835888465921603,0.07671776931843206,0.3835888465921603,0.9973310011396168,-0.9973310011396168,0.3835888465921603
533,37.28522855199999,37.287198441,37.28918283,37.290241978,37.29040529199999,37.29041029199999,37.29141266299999,right_ankle,14,1,0,6.4,28,22,0,1,2256,200,-0.05823947652243078,0.17512548714876175,0.02039214875549078,-0.04552271217107773,2.6639550924301147e-05,-0.10346012562513351,-0.039018645882606506,0.07264359295368195,-0.03992875665426254,0.07926384266465902,0.15654391422867775,0.13346460927277803,-0.2990395575761795,0.18489746749401093,-0.03661100813753733,0.1140818103104353,0.12495848404270787,-0.06902913545485401,-0.07056311624273937,-0.04448544284868339,-0.0322135965455983,0.15266858570276964,0.03447570688080033,0.02185070411188233,0.12038135807935249,-0.0627227699935463,-0.16529495201016603,0.26670812632038327,-0.15343553863686413,0.5370243852290244,-0.7671776931843206,0.3835888465921603,0.3835888465921603,-0.3835888465921603,-0.0,-0.3835888465921603,-0.30687107727372825,0.2301533079552962,0.3835888465921603,1.0740487704580488,-0.9973310011396168,0.30687107727372825
534,37.305289922,37.307251904,37.30916727399999,37.31018229199999,37.3103407,37.310345626,37.31131036699999,left_hip_pitch,22,1,0,6.6,28,1317,3,1,1718,450,-0.05921692564152181,0.17470736429095268,0.015322909690439701,-0.04282733425498009,0.010578818619251251,-0.10780909657478333,-0.0373724102973938,0.06434894353151321,-0.04494990408420563,0.08440422918647528,0.1544649600982666,0.15555537212640047,-0.2981547862291336,0.16068126261234283,-0.03814498892542313,0.12481967582563502,0.11115265695173698,-0.06289321230331124,-0.06289321230331124,-0.05062136600022615,-0.0322135965455983,0.14346470097545572,0.026805802941372206,0.032588569627081614,0.12958524280666642,-0.03971305817526148,-0.18677068304056504,0.26670812632038327,-0.07671776931843206,0.6137421545474565,-0.6904599238658886,0.3835888465921603,0.3835888465921603,-0.2301533079552962,-0.0,-0.3835888465921603,-0.4603066159105924,0.3835888465921603,0.3835888465921603,1.0740487704580488,-0.9973310011396168,0.07671776931843206
535,37.32535647799999,37.32732560699999,37.329230681,37.33026460699999,37.330422995999996,37.33042803299999,37.33141807,right_hip_pitch,12,1,0,6.5,28,1426,5,1,2098,750,-0.06331253214739263,0.18329110369086266,0.006126924883574247,-0.04735687002539635,0.023196011781692505,-0.10281960666179657,-0.033424586057662964,0.05991886556148529,-0.05485900118947029,0.08735533710569143,0.14951551146805286,0.16809519100934267,-0.2938632518053055,0.14413194358348846,-0.04274693128907965,0.13402356055294895,0.09581284907288073,-0.05982525072754008,-0.052155346788111956,-0.05522330836388312,-0.0322135965455983,0.1342608162481418,0.01913589900194408,0.0433264351422809,0.13572116595820918,-0.01670334635697711,-0.2051784524951929,0.26670812632038327,-0.2301533079552962,0.4603066159105924,-0.7671776931843206,0.2301533079552962,0.5370243852290244,-0.30687107727372825,-0.0,-0.4603066159105924,-0.3835888465921603,0.5370243852290244,0.3835888465921603,1.150766539776481,-0.9973310011396168,0.0
536,37.34543458899999,37.347397774,37.349374755,37.350375441,37.350533681,37.35053897799999,37.35150575499999,left_knee,23,1,0,6.6,27,64,1,1,2084,32868,-0.06561362906359136,0.18148266151547432,-0.0017819665372371674,-0.05143935605883598,0.02990032732486725,-0.0989389568567276,-0.03206993639469147,0.05289551988244057,-0.0604768730700016,0.09114148374646902,0.14339838549494743,0.18391593266278505,-0.2910926192998886,0.1323234587907791,-0.045814892864851256,0.14322744528026288,0.08200702198190984,-0.05675728915176892,-0.03988350048502687,-0.05982525072754008,-0.0322135965455983,0.12505693152082786,0.009932014274630155,0.05406430065748063,0.14032310832186615,0.0032384038855365477,-0.22205224116193495,0.26210618395672675,-0.15343553863686413,0.3835888465921603,-0.6904599238658886,0.15343553863686413,0.5370243852290244,-0.2301533079552962,-0.0,-0.4603066159105924,-0.4603066159105924,0.5370243852290244,0.30687107727372825,0.9973310011396168,-0.9973310011396168,-0.07671776931843206
537,37.36549395899999,37.36746121799999,37.36937668099999,37.37039045899999,37.370551033,37.37055579199999,37.37153797799999,right_knee,13,1,0,6.6,29,258,2,1,1912,33318,-0.07000477775000036,0.18502356112003326,-0.006901313550770283,-0.05425185337662697,0.03453636169433594,-0.09466871619224548,-0.03078959882259369,0.047411300241947174,-0.06738411635160446,0.09303013142198324,0.13598096184432507,0.19214460719376802,-0.29006190598011017,0.127474844455719,-0.04888285444062242,0.150897349219691,0.06820119489093895,-0.05522330836388312,-0.03067961575771294,-0.06442719309119704,-0.0322135965455983,0.11585304679351438,-0.0008058512405691304,0.06326818538479456,0.1418570891097515,0.024714134915935118,-0.238926029828677,0.255970260805184,-0.15343553863686413,0.4603066159105924,-0.6904599238658886,0.15343553863686413,0.5370243852290244,-0.2301533079552962,-0.0,-0.4603066159105924,-0.3835888465921603,0.4603066159105924,0.15343553863686413,1.0740487704580488,-0.8438954625027527,-0.2301533079552962
